blosum_score	stop	nu_mean	nu_sd	n	dom_ID	family
-1	FALSE	0.40206076045	0.12042646959116687	166	Q9BY11_PF14604_387	PF14604
0	FALSE	0.79544736975	0.21785231681746975	71	Q9BY11_PF14604_387	PF14604
1	FALSE	0.911623647375	0.2355527645694855	58	Q9BY11_PF14604_387	PF14604
2	FALSE	1.0254182709	0.28976990030999433	29	Q9BY11_PF14604_387	PF14604
3	FALSE	1.0254182709	0.28976990030999433	9	Q9BY11_PF14604_387	PF14604
5	FALSE	0	0	58	Q9BY11_PF14604_387	PF14604
-6	TRUE	0	0	34	Q9BYM8_PF01485_369	PF01485
-6	FALSE	-1.14416080375	0.41286232143281687	15	Q9BYM8_PF01485_369	PF01485
-5	FALSE	-0.31875496714225	0.1579916797967331	77	Q9BYM8_PF01485_369	PF01485
-4	FALSE	-0.421418147825	0.11515781813880524	144	Q9BYM8_PF01485_369	PF01485
-3	FALSE	0.0433952689047	0.10648460869036631	138	Q9BYM8_PF01485_369	PF01485
-2	FALSE	0.09521212827975	0.1163696864038088	146	Q9BYM8_PF01485_369	PF01485
-1	FALSE	0.34731958505	0.12391960265686967	103	Q9BYM8_PF01485_369	PF01485
0	FALSE	0.39871022534925	0.17800448690791623	57	Q9BYM8_PF01485_369	PF01485
1	FALSE	0.47775031503325	0.2307441154338458	31	Q9BYM8_PF01485_369	PF01485
2	FALSE	0.483714664309475	0.32914126355818596	12	Q9BYM8_PF01485_369	PF01485
3	FALSE	0.483714664309475	0.32914126355818596	7	Q9BYM8_PF01485_369	PF01485
5	FALSE	0	0	43	Q9BYM8_PF01485_369	PF01485
-6	TRUE	0	0	43	Q9BYW2_PF00397_2382	PF00397
-6	FALSE	-0.776497975225	0.18633462994406255	9	Q9BYW2_PF00397_2382	PF00397
-5	FALSE	-0.776497975225	0.18633462994406255	75	Q9BYW2_PF00397_2382	PF00397
-4	FALSE	-0.54403913725	0.12028190079014728	159	Q9BYW2_PF00397_2382	PF00397
-3	FALSE	-0.01471774696125	0.0981497959961344	212	Q9BYW2_PF00397_2382	PF00397
-2	FALSE	0.0913877878451975	0.10781771223991413	179	Q9BYW2_PF00397_2382	PF00397
-1	FALSE	0.401533361445	0.14005390910291035	137	Q9BYW2_PF00397_2382	PF00397
0	FALSE	0.252071117579	0.2702109801369769	49	Q9BYW2_PF00397_2382	PF00397
1	FALSE	0.897997707275	0.2712217500343639	47	Q9BYW2_PF00397_2382	PF00397
2	FALSE	1.1568940438525	0.35847393803653815	17	Q9BYW2_PF00397_2382	PF00397
3	FALSE	1.1568940438525	0.35847393803653815	8	Q9BYW2_PF00397_2382	PF00397
5	FALSE	0	0	49	Q9BYW2_PF00397_2382	PF00397
-6	TRUE	0	0	49	Q9BZM3_PF00046_204	PF00046
-6	FALSE	-0.6362589285675	0.2290194109391317	6	Q9BZM3_PF00046_204	PF00046
-5	FALSE	-0.6362589285675	0.2290194109391317	65	Q9BZM3_PF00046_204	PF00046
-4	FALSE	-0.614336224	0.14622540502725465	168	Q9BZM3_PF00046_204	PF00046
-3	FALSE	-0.5302905895	0.12170452301358804	217	Q9BZM3_PF00046_204	PF00046
-2	FALSE	0.023597914591225	0.12436104072130466	184	Q9BZM3_PF00046_204	PF00046
-1	FALSE	0.373650655375	0.1320817488778824	179	Q9BZM3_PF00046_204	PF00046
0	FALSE	0.753435964975	0.21775430344147095	85	Q9BZM3_PF00046_204	PF00046
1	FALSE	1.217554243	0.2600439231800268	61	Q9BZM3_PF00046_204	PF00046
2	FALSE	1.315062900025	0.3873802456914255	31	Q9BZM3_PF00046_204	PF00046
3	FALSE	1.315062900025	0.3873802456914255	10	Q9BZM3_PF00046_204	PF00046
5	FALSE	0	0	56	Q9BZM3_PF00046_204	PF00046
-6	TRUE	0	0	24	Q9C030_PF00643_93	PF00643
-6	FALSE	-0.28087202582635	0.5635297151082906	9	Q9C030_PF00643_93	PF00643
-5	FALSE	-0.0416605171865	0.19497350632562369	55	Q9C030_PF00643_93	PF00643
-4	FALSE	-0.290002637156	0.12657940394952724	106	Q9C030_PF00643_93	PF00643
-3	FALSE	-0.205130021447925	0.10062997677704826	138	Q9C030_PF00643_93	PF00643
-2	FALSE	-0.098568553655225	0.1310635453405347	102	Q9C030_PF00643_93	PF00643
-1	FALSE	0.4259788504225	0.13917162587340146	84	Q9C030_PF00643_93	PF00643
0	FALSE	0.29046763683315	0.19939356126645655	47	Q9C030_PF00643_93	PF00643
1	FALSE	0.322088787072625	0.2461339297107753	30	Q9C030_PF00643_93	PF00643
2	FALSE	0.7412262915975	0.31764096993690977	16	Q9C030_PF00643_93	PF00643
3	FALSE	0.7412262915975	0.31764096993690977	4	Q9C030_PF00643_93	PF00643
5	FALSE	0	0	42	Q9C030_PF00643_93	PF00643
-6	TRUE	0	0	49	Q9C0A1_PF00046_1859	PF00046
-6	FALSE	-0.6158531817775	0.17256313784853294	9	Q9C0A1_PF00046_1859	PF00046
-5	FALSE	-0.6158531817775	0.17256313784853294	75	Q9C0A1_PF00046_1859	PF00046
-4	FALSE	-0.6523963355	0.11606146844842408	170	Q9C0A1_PF00046_1859	PF00046
-3	FALSE	-0.35748240505	0.09004313193593022	223	Q9C0A1_PF00046_1859	PF00046
-2	FALSE	0.015966491546225	0.12201039666610852	163	Q9C0A1_PF00046_1859	PF00046
-1	FALSE	0.6494608795	0.1266689497494636	149	Q9C0A1_PF00046_1859	PF00046
0	FALSE	0.397491739963	0.1848072343412267	71	Q9C0A1_PF00046_1859	PF00046
1	FALSE	1.17525161525	0.21723126856422795	53	Q9C0A1_PF00046_1859	PF00046
2	FALSE	1.311879062	0.26796262368777396	31	Q9C0A1_PF00046_1859	PF00046
3	FALSE	1.311879062	0.26796262368777396	9	Q9C0A1_PF00046_1859	PF00046
5	FALSE	0	0	56	Q9C0A1_PF00046_1859	PF00046
-6	TRUE	0	0	44	Q9GZV5_PF00397_116	PF00397
-6	FALSE	-1.29926280825	0.22652243115049792	8	Q9GZV5_PF00397_116	PF00397
-5	FALSE	-1.29926280825	0.22652243115049792	68	Q9GZV5_PF00397_116	PF00397
-4	FALSE	-0.86571499275	0.12357329410410704	146	Q9GZV5_PF00397_116	PF00397
-3	FALSE	-0.193028218969	0.10353275189824082	186	Q9GZV5_PF00397_116	PF00397
-2	FALSE	0.18397688525565	0.1122175402864482	165	Q9GZV5_PF00397_116	PF00397
-1	FALSE	0.47308982452	0.14236628081363878	143	Q9GZV5_PF00397_116	PF00397
0	FALSE	1.13722752775	0.21842287974917535	65	Q9GZV5_PF00397_116	PF00397
1	FALSE	0.958195982525	0.2987477161700901	48	Q9GZV5_PF00397_116	PF00397
2	FALSE	1.72481524975	0.4152066035891419	19	Q9GZV5_PF00397_116	PF00397
3	FALSE	1.72481524975	0.4152066035891419	6	Q9GZV5_PF00397_116	PF00397
5	FALSE	0	0	47	Q9GZV5_PF00397_116	PF00397
-6	TRUE	0	0	16	Q9H000_PF00642_37	PF00642
-6	FALSE	-0.199374011126	0.24373034128918564	3	Q9H000_PF00642_37	PF00642
-5	FALSE	-0.199374011126	0.24373034128918564	32	Q9H000_PF00642_37	PF00642
-4	FALSE	-0.1163261542975	0.15126244984839396	60	Q9H000_PF00642_37	PF00642
-3	FALSE	-0.17183467660725	0.12774060069807747	71	Q9H000_PF00642_37	PF00642
-2	FALSE	-0.051016238596045	0.13447429025279106	69	Q9H000_PF00642_37	PF00642
-1	FALSE	0.30998729302725	0.18572983377341323	41	Q9H000_PF00642_37	PF00642
0	FALSE	0.48906167032	0.35725256872497135	15	Q9H000_PF00642_37	PF00642
1	FALSE	0.2119429076035	0.3316111388953189	16	Q9H000_PF00642_37	PF00642
2	FALSE	0.40885773041325	0.4319767936978779	8	Q9H000_PF00642_37	PF00642
3	FALSE	0.74267264618425	0.955168660560868	4	Q9H000_PF00642_37	PF00642
5	FALSE	0	0	19	Q9H000_PF00642_37	PF00642
-6	TRUE	0	0	17	Q9H0A6_PF00612_189	PF00612
-6	FALSE	-0.86551221198175	1.2791884393337398	4	Q9H0A6_PF00612_189	PF00612
-5	FALSE	-1.074984942875	0.2682429635766876	31	Q9H0A6_PF00612_189	PF00612
-4	FALSE	-0.62724789386675	0.1669011944444009	65	Q9H0A6_PF00612_189	PF00612
-3	FALSE	-0.084151790679925	0.1306709486191779	76	Q9H0A6_PF00612_189	PF00612
-2	FALSE	0.2457149024579	0.157458004341244	60	Q9H0A6_PF00612_189	PF00612
-1	FALSE	0.35562737240775	0.22218043316196665	40	Q9H0A6_PF00612_189	PF00612
0	FALSE	0.9330308972625	0.3472477414028441	17	Q9H0A6_PF00612_189	PF00612
1	FALSE	1.2348969034175	0.5090882872667181	13	Q9H0A6_PF00612_189	PF00612
2	FALSE	1.5643745544925	0.6719200971150736	9	Q9H0A6_PF00612_189	PF00612
3	FALSE	1.79813705278	0.6742670474005904	5	Q9H0A6_PF00612_189	PF00612
5	FALSE	0	0	19	Q9H0A6_PF00612_189	PF00612
-6	TRUE	0	0	47	Q9H0M0_PF00397_343	PF00397
-6	FALSE	-0.58723375475	0.1401665799195432	9	Q9H0M0_PF00397_343	PF00397
-5	FALSE	-0.58723375475	0.1401665799195432	74	Q9H0M0_PF00397_343	PF00397
-4	FALSE	-0.4911717665	0.09414955430165232	153	Q9H0M0_PF00397_343	PF00397
-3	FALSE	-0.13242971377735	0.07240190026857642	210	Q9H0M0_PF00397_343	PF00397
-2	FALSE	0.087718665426075	0.08511899308210304	166	Q9H0M0_PF00397_343	PF00397
-1	FALSE	0.32150321429	0.09801476909923897	147	Q9H0M0_PF00397_343	PF00397
0	FALSE	0.347697130758	0.15854779548369358	63	Q9H0M0_PF00397_343	PF00397
1	FALSE	0.805106085875	0.2071018629053876	44	Q9H0M0_PF00397_343	PF00397
2	FALSE	1.41513321625	0.33487564009233456	20	Q9H0M0_PF00397_343	PF00397
3	FALSE	1.41513321625	0.33487564009233456	3	Q9H0M0_PF00397_343	PF00397
5	FALSE	0	0	48	Q9H0M0_PF00397_343	PF00397
-6	TRUE	0	0	48	Q9H161_PF00046_216	PF00046
-6	FALSE	-0.7785534765	0.17771676229070155	8	Q9H161_PF00046_216	PF00046
-5	FALSE	-0.7785534765	0.17771676229070155	67	Q9H161_PF00046_216	PF00046
-4	FALSE	-0.4757678688	0.12374847795165152	150	Q9H161_PF00046_216	PF00046
-3	FALSE	-0.3652100639	0.09871059597533104	227	Q9H161_PF00046_216	PF00046
-2	FALSE	-0.0586049879656	0.11747032215363742	180	Q9H161_PF00046_216	PF00046
-1	FALSE	0.5409119235	0.1121922556540706	178	Q9H161_PF00046_216	PF00046
0	FALSE	0.6025360175	0.16347400268537368	83	Q9H161_PF00046_216	PF00046
1	FALSE	0.7717590855	0.2064759945220295	58	Q9H161_PF00046_216	PF00046
2	FALSE	0.803835872015	0.2686543309259937	31	Q9H161_PF00046_216	PF00046
3	FALSE	0.803835872015	0.2686543309259937	9	Q9H161_PF00046_216	PF00046
5	FALSE	0	0	56	Q9H161_PF00046_216	PF00046
-6	TRUE	0	0	30	Q9H2P0_PF00046_770	PF00046
-6	FALSE	-0.44951268059225	0.2298139008008032	5	Q9H2P0_PF00046_770	PF00046
-5	FALSE	-0.44951268059225	0.2298139008008032	50	Q9H2P0_PF00046_770	PF00046
-4	FALSE	-0.555398605075	0.14861171563157433	128	Q9H2P0_PF00046_770	PF00046
-3	FALSE	-0.361909268725	0.1089402961679326	144	Q9H2P0_PF00046_770	PF00046
-2	FALSE	0.1618028176285	0.1132674433280236	133	Q9H2P0_PF00046_770	PF00046
-1	FALSE	0.2946543032	0.12064783549218552	130	Q9H2P0_PF00046_770	PF00046
0	FALSE	0.574611325105	0.2124807800976499	60	Q9H2P0_PF00046_770	PF00046
1	FALSE	0.6122472597025	0.22458527960899097	41	Q9H2P0_PF00046_770	PF00046
2	FALSE	1.188562602725	0.3522390679567823	19	Q9H2P0_PF00046_770	PF00046
3	FALSE	1.188562602725	0.3522390679567823	5	Q9H2P0_PF00046_770	PF00046
5	FALSE	0	0	41	Q9H2P0_PF00046_770	PF00046
-6	TRUE	0	0	40	Q9H347_PF00627_613	PF00627
-6	FALSE	-0.40781157106	0.12717128749425474	5	Q9H347_PF00627_613	PF00627
-5	FALSE	-0.40781157106	0.12717128749425474	64	Q9H347_PF00627_613	PF00627
-4	FALSE	-0.2890210076475	0.09048453001070302	117	Q9H347_PF00627_613	PF00627
-3	FALSE	-0.15878941815075	0.0676645713213064	175	Q9H347_PF00627_613	PF00627
-2	FALSE	0.04712076974655	0.08325700920348253	132	Q9H347_PF00627_613	PF00627
-1	FALSE	0.205901540893	0.07683129072993518	143	Q9H347_PF00627_613	PF00627
0	FALSE	0.35532999683625	0.12118007354783882	71	Q9H347_PF00627_613	PF00627
1	FALSE	0.295718210116475	0.1425989378973957	50	Q9H347_PF00627_613	PF00627
2	FALSE	0.54093856397	0.20673862527747663	20	Q9H347_PF00627_613	PF00627
3	FALSE	0.54093856397	0.20673862527747663	6	Q9H347_PF00627_613	PF00627
5	FALSE	0	0	43	Q9H347_PF00627_613	PF00627
-6	TRUE	0	0	63	Q9H3D4_PF07647_545	PF07647
-6	FALSE	-2.080621265	0.23063792474825737	11	Q9H3D4_PF07647_545	PF07647
-5	FALSE	-2.080621265	0.23063792474825737	110	Q9H3D4_PF07647_545	PF07647
-4	FALSE	-1.5165823515	0.1601544081441124	227	Q9H3D4_PF07647_545	PF07647
-3	FALSE	-0.227087254263825	0.12535563634145588	252	Q9H3D4_PF07647_545	PF07647
-2	FALSE	0.3653695610275	0.11490431120810884	248	Q9H3D4_PF07647_545	PF07647
-1	FALSE	1.082516251	0.15808217838392047	194	Q9H3D4_PF07647_545	PF07647
0	FALSE	1.4494724635	0.28453729947259104	78	Q9H3D4_PF07647_545	PF07647
1	FALSE	1.8766653215	0.29881860049417097	82	Q9H3D4_PF07647_545	PF07647
2	FALSE	2.1969268945	0.38993493631904785	25	Q9H3D4_PF07647_545	PF07647
3	FALSE	2.1969268945	0.38993493631904785	14	Q9H3D4_PF07647_545	PF07647
5	FALSE	0	0	66	Q9H3D4_PF07647_545	PF07647
-6	TRUE	0	0	57	Q9H3Z4_PF00226_16	PF00226
-6	FALSE	-0.5716524615	0.1282215313043758	10	Q9H3Z4_PF00226_16	PF00226
-5	FALSE	-0.5716524615	0.1282215313043758	93	Q9H3Z4_PF00226_16	PF00226
-4	FALSE	-0.3065135678475	0.08634364770146084	187	Q9H3Z4_PF00226_16	PF00226
-3	FALSE	-0.17065890824	0.07092941275406273	216	Q9H3Z4_PF00226_16	PF00226
-2	FALSE	-0.02294206507225	0.0755736334852935	215	Q9H3Z4_PF00226_16	PF00226
-1	FALSE	0.338607681525	0.07831911296867283	193	Q9H3Z4_PF00226_16	PF00226
0	FALSE	0.35670808348	0.12021675022538957	90	Q9H3Z4_PF00226_16	PF00226
1	FALSE	0.46945495385	0.13961709629142452	71	Q9H3Z4_PF00226_16	PF00226
2	FALSE	0.85021248975	0.22615598379184357	22	Q9H3Z4_PF00226_16	PF00226
3	FALSE	0.85021248975	0.22615598379184357	10	Q9H3Z4_PF00226_16	PF00226
5	FALSE	0	0	62	Q9H3Z4_PF00226_16	PF00226
-6	TRUE	0	0	84	Q9H4A3_PF12202_481	PF12202
-6	FALSE	-0.4840185974315	0.29576441899514033	23	Q9H4A3_PF12202_481	PF12202
-5	FALSE	-0.57139377025	0.0976597224883887	168	Q9H4A3_PF12202_481	PF12202
-4	FALSE	-0.4477238585	0.06969002652256029	270	Q9H4A3_PF12202_481	PF12202
-3	FALSE	-0.3074525135	0.05670516967001019	327	Q9H4A3_PF12202_481	PF12202
-2	FALSE	0.004070533845675	0.06905822735779585	266	Q9H4A3_PF12202_481	PF12202
-1	FALSE	0.45948048925	0.06597724670537253	285	Q9H4A3_PF12202_481	PF12202
0	FALSE	0.46266292455	0.10728776206917028	104	Q9H4A3_PF12202_481	PF12202
1	FALSE	0.828819034	0.13015941090631983	90	Q9H4A3_PF12202_481	PF12202
2	FALSE	1.27247638325	0.16319256887457478	40	Q9H4A3_PF12202_481	PF12202
3	FALSE	1.27247638325	0.16319256887457478	18	Q9H4A3_PF12202_481	PF12202
5	FALSE	0	0	88	Q9H4A3_PF12202_481	PF12202
-6	TRUE	0	0	54	Q9H6I2_PF00505_69	PF00505
-6	FALSE	-0.7171047605	0.1754634477970108	9	Q9H6I2_PF00505_69	PF00505
-5	FALSE	-0.7171047605	0.1754634477970108	82	Q9H6I2_PF00505_69	PF00505
-4	FALSE	-0.47714521775	0.10127654066741826	184	Q9H6I2_PF00505_69	PF00505
-3	FALSE	-0.2297560733125	0.07705709533533711	273	Q9H6I2_PF00505_69	PF00505
-2	FALSE	0.12214090112325	0.09608427320223609	210	Q9H6I2_PF00505_69	PF00505
-1	FALSE	0.26651759458	0.09958633052987692	196	Q9H6I2_PF00505_69	PF00505
0	FALSE	0.4442168055675	0.1509787981785227	98	Q9H6I2_PF00505_69	PF00505
1	FALSE	0.788169425	0.20473368648216456	62	Q9H6I2_PF00505_69	PF00505
2	FALSE	1.1970492295	0.2687223317074232	32	Q9H6I2_PF00505_69	PF00505
3	FALSE	1.1970492295	0.2687223317074232	6	Q9H6I2_PF00505_69	PF00505
5	FALSE	0	0	68	Q9H6I2_PF00505_69	PF00505
-6	TRUE	0	0	54	Q9H7E2_PF00567_554	PF00567
-6	FALSE	-1.296676594	0.17272313956705437	12	Q9H7E2_PF00567_554	PF00567
-5	FALSE	-1.296676594	0.17272313956705437	95	Q9H7E2_PF00567_554	PF00567
-4	FALSE	-0.79947134675	0.11706282490675808	192	Q9H7E2_PF00567_554	PF00567
-3	FALSE	-0.2730835862725	0.09589729052871798	230	Q9H7E2_PF00567_554	PF00567
-2	FALSE	0.26350712926975	0.1101266722686441	183	Q9H7E2_PF00567_554	PF00567
-1	FALSE	0.4214469868	0.12164277063883588	171	Q9H7E2_PF00567_554	PF00567
0	FALSE	1.01681692475	0.18563776750297595	81	Q9H7E2_PF00567_554	PF00567
1	FALSE	1.369198663	0.26988113693382426	52	Q9H7E2_PF00567_554	PF00567
2	FALSE	1.80394392335	0.4553961777385904	26	Q9H7E2_PF00567_554	PF00567
3	FALSE	2.4499879045	0.5143105260426447	14	Q9H7E2_PF00567_554	PF00567
5	FALSE	0	0	58	Q9H7E2_PF00567_554	PF00567
-6	TRUE	0	0	15	Q9H9D4_PF00096_383	PF00096
-6	FALSE	-0.63024851484925	0.748790464972283	5	Q9H9D4_PF00096_383	PF00096
-5	FALSE	-0.290358528852	0.23388878926075624	32	Q9H9D4_PF00096_383	PF00096
-4	FALSE	-0.256034009318725	0.14938519430765523	62	Q9H9D4_PF00096_383	PF00096
-3	FALSE	-0.1188082034594	0.11269066233994876	74	Q9H9D4_PF00096_383	PF00096
-2	FALSE	0.06936469698705	0.1146247796782396	83	Q9H9D4_PF00096_383	PF00096
-1	FALSE	0.126660082768325	0.1274767646955805	69	Q9H9D4_PF00096_383	PF00096
0	FALSE	0.2927842413525	0.22683711006769208	25	Q9H9D4_PF00096_383	PF00096
1	FALSE	0.4152033216915	0.27197626099295674	20	Q9H9D4_PF00096_383	PF00096
2	FALSE	0.69881440725125	0.4169464959554908	8	Q9H9D4_PF00096_383	PF00096
3	FALSE	0.69881440725125	0.4169464959554908	2	Q9H9D4_PF00096_383	PF00096
5	FALSE	0	0	21	Q9H9D4_PF00096_383	PF00096
-6	TRUE	0	0	55	Q9H9L4_PF13891_28	PF13891
-6	FALSE	-0.20936406782	0.10676253972363246	12	Q9H9L4_PF13891_28	PF13891
-5	FALSE	-0.20936406782	0.10676253972363246	90	Q9H9L4_PF13891_28	PF13891
-4	FALSE	-0.2064137847975	0.06348919487555467	216	Q9H9L4_PF13891_28	PF13891
-3	FALSE	-0.0089002197323	0.05686986118477007	220	Q9H9L4_PF13891_28	PF13891
-2	FALSE	0.0547237890539	0.05812839042629991	225	Q9H9L4_PF13891_28	PF13891
-1	FALSE	0.100593139776175	0.06236044606145991	188	Q9H9L4_PF13891_28	PF13891
0	FALSE	0.22906720730825	0.10958120064802249	76	Q9H9L4_PF13891_28	PF13891
1	FALSE	0.22756123731525	0.12379990479958332	56	Q9H9L4_PF13891_28	PF13891
2	FALSE	0.250833130788075	0.1880189706362383	18	Q9H9L4_PF13891_28	PF13891
3	FALSE	0.250833130788075	0.1880189706362383	8	Q9H9L4_PF13891_28	PF13891
5	FALSE	0	0	64	Q9H9L4_PF13891_28	PF13891
-6	TRUE	0	0	22	Q9HA38_PF12171_246	PF12171
-6	FALSE	-0.467720102725	0.15862873188464416	5	Q9HA38_PF12171_246	PF12171
-5	FALSE	-0.467720102725	0.15862873188464416	39	Q9HA38_PF12171_246	PF12171
-4	FALSE	-0.2671137871	0.10996060947949984	82	Q9HA38_PF12171_246	PF12171
-3	FALSE	-0.08226816062526275	0.09189785260594036	103	Q9HA38_PF12171_246	PF12171
-2	FALSE	0.07313037875245	0.11219816853949922	86	Q9HA38_PF12171_246	PF12171
-1	FALSE	0.210553358489725	0.11133062321460226	84	Q9HA38_PF12171_246	PF12171
0	FALSE	0.174369652765	0.16335299647636284	39	Q9HA38_PF12171_246	PF12171
1	FALSE	0.5403407020532875	0.2188771711769864	27	Q9HA38_PF12171_246	PF12171
2	FALSE	0.32890140070675	0.25958190602407943	13	Q9HA38_PF12171_246	PF12171
3	FALSE	0.32890140070675	0.25958190602407943	4	Q9HA38_PF12171_246	PF12171
5	FALSE	0	0	26	Q9HA38_PF12171_246	PF12171
-6	TRUE	0	0	45	Q9HAU4_PF00397_150	PF00397
-6	FALSE	-0.7656113887165	0.479744340495676	10	Q9HAU4_PF00397_150	PF00397
-5	FALSE	-0.30940857201724997	0.15374627130056415	73	Q9HAU4_PF00397_150	PF00397
-4	FALSE	-0.4505924415	0.10789596770597767	151	Q9HAU4_PF00397_150	PF00397
-3	FALSE	-0.0567152387142575	0.08403643292736054	197	Q9HAU4_PF00397_150	PF00397
-2	FALSE	0.055290721978375	0.0903808565531939	172	Q9HAU4_PF00397_150	PF00397
-1	FALSE	0.3617360175175	0.09892005627461144	154	Q9HAU4_PF00397_150	PF00397
0	FALSE	0.136966413579625	0.176647144970797	57	Q9HAU4_PF00397_150	PF00397
1	FALSE	0.4303485297025	0.17000750549817867	53	Q9HAU4_PF00397_150	PF00397
2	FALSE	0.544895640177225	0.31626705567885727	20	Q9HAU4_PF00397_150	PF00397
3	FALSE	0.544895640177225	0.31626705567885727	5	Q9HAU4_PF00397_150	PF00397
5	FALSE	0	0	49	Q9HAU4_PF00397_150	PF00397
-6	TRUE	0	0	20	Q9HAZ2_PF00096_282	PF00096
-6	FALSE	0.4137320508822	0.6461133417662268	5	Q9HAZ2_PF00096_282	PF00096
-5	FALSE	-0.232238439548525	0.22581005748247568	29	Q9HAZ2_PF00096_282	PF00096
-4	FALSE	-0.3484544781475	0.12852026678843562	74	Q9HAZ2_PF00096_282	PF00096
-3	FALSE	-0.10186837343075	0.11257070445189273	78	Q9HAZ2_PF00096_282	PF00096
-2	FALSE	0.06381048867225	0.11169631052038444	76	Q9HAZ2_PF00096_282	PF00096
-1	FALSE	0.277090677795	0.14479116284363883	56	Q9HAZ2_PF00096_282	PF00096
0	FALSE	0.266946497034765	0.20787276688805997	29	Q9HAZ2_PF00096_282	PF00096
1	FALSE	0.30832142304285	0.2745792787507899	22	Q9HAZ2_PF00096_282	PF00096
2	FALSE	0.2697249728005	0.3536880495785155	10	Q9HAZ2_PF00096_282	PF00096
3	FALSE	0.2697249728005	0.3536880495785155	3	Q9HAZ2_PF00096_282	PF00096
5	FALSE	0	0	22	Q9HAZ2_PF00096_282	PF00096
-6	TRUE	0	0	22	Q9HC78_PF00096_635	PF00096
-6	FALSE	0.09223892248625	0.2150200559889673	2	Q9HC78_PF00096_635	PF00096
-5	FALSE	0.09223892248625	0.2150200559889673	25	Q9HC78_PF00096_635	PF00096
-4	FALSE	-0.4628326439	0.12281367940322008	76	Q9HC78_PF00096_635	PF00096
-3	FALSE	-0.12720876100975	0.11059063466791828	84	Q9HC78_PF00096_635	PF00096
-2	FALSE	0.00893075796085	0.11335668043434964	82	Q9HC78_PF00096_635	PF00096
-1	FALSE	0.416542825135	0.13798730659587105	68	Q9HC78_PF00096_635	PF00096
0	FALSE	0.02394389097045	0.18574895071364725	39	Q9HC78_PF00096_635	PF00096
1	FALSE	0.20162921569675	0.2342240743229169	28	Q9HC78_PF00096_635	PF00096
2	FALSE	0.6444751173075	0.35659315968354327	9	Q9HC78_PF00096_635	PF00096
3	FALSE	0.6444751173075	0.35659315968354327	3	Q9HC78_PF00096_635	PF00096
5	FALSE	0	0	22	Q9HC78_PF00096_635	PF00096
-6	TRUE	0	0	20	Q9HC78_PF00096_663	PF00096
-6	FALSE	0.019731945924475	0.22047706881778753	4	Q9HC78_PF00096_663	PF00096
-5	FALSE	0.019731945924475	0.22047706881778753	30	Q9HC78_PF00096_663	PF00096
-4	FALSE	-0.3461511542025	0.14214449657328362	67	Q9HC78_PF00096_663	PF00096
-3	FALSE	-0.1506909206067	0.12075950845413906	79	Q9HC78_PF00096_663	PF00096
-2	FALSE	0.046977219160625	0.11157916872196467	84	Q9HC78_PF00096_663	PF00096
-1	FALSE	0.28983976936615	0.14147125015894693	65	Q9HC78_PF00096_663	PF00096
0	FALSE	0.207831481171	0.2241912749720492	32	Q9HC78_PF00096_663	PF00096
1	FALSE	0.218954708345225	0.28300238941256306	21	Q9HC78_PF00096_663	PF00096
2	FALSE	0.0260997257821575	0.33157699476636426	11	Q9HC78_PF00096_663	PF00096
3	FALSE	0.0260997257821575	0.33157699476636426	4	Q9HC78_PF00096_663	PF00096
5	FALSE	0	0	22	Q9HC78_PF00096_663	PF00096
-6	TRUE	0	0	20	Q9HC78_PF00096_716	PF00096
-6	FALSE	-0.2793332181335	0.659043399147768	5	Q9HC78_PF00096_716	PF00096
-5	FALSE	-0.243598496288925	0.21210208884987805	35	Q9HC78_PF00096_716	PF00096
-4	FALSE	-0.30745607837875	0.1433189691658845	76	Q9HC78_PF00096_716	PF00096
-3	FALSE	-0.351299708375	0.11704915285958406	85	Q9HC78_PF00096_716	PF00096
-2	FALSE	-0.10518997634145	0.1302821611217828	79	Q9HC78_PF00096_716	PF00096
-1	FALSE	0.391415426365	0.14217545405151324	64	Q9HC78_PF00096_716	PF00096
0	FALSE	0.5496123653475	0.2505624807788329	31	Q9HC78_PF00096_716	PF00096
1	FALSE	0.609231804255	0.24662949102138929	25	Q9HC78_PF00096_716	PF00096
2	FALSE	1.248764672195	0.5166460102336935	7	Q9HC78_PF00096_716	PF00096
3	FALSE	1.0798083086975	0.7427804544372432	5	Q9HC78_PF00096_716	PF00096
5	FALSE	0	0	22	Q9HC78_PF00096_716	PF00096
-6	TRUE	0	0	53	Q9NP66_PF00505_104	PF00505
-6	FALSE	-0.856112214	0.14693496579172283	11	Q9NP66_PF00505_104	PF00505
-5	FALSE	-0.856112214	0.14693496579172283	77	Q9NP66_PF00505_104	PF00505
-4	FALSE	-0.55510399425	0.09235588713922646	181	Q9NP66_PF00505_104	PF00505
-3	FALSE	-0.0056989632585575	0.06610306586377179	257	Q9NP66_PF00505_104	PF00505
-2	FALSE	0.16845688862575	0.0846639682715804	183	Q9NP66_PF00505_104	PF00505
-1	FALSE	0.314984170925	0.08474197702285803	173	Q9NP66_PF00505_104	PF00505
0	FALSE	0.4174452417425	0.14901237043873097	72	Q9NP66_PF00505_104	PF00505
1	FALSE	0.579812040625	0.1649030653332805	55	Q9NP66_PF00505_104	PF00505
2	FALSE	0.697924245825	0.1930622471799424	34	Q9NP66_PF00505_104	PF00505
3	FALSE	0.697924245825	0.1930622471799424	9	Q9NP66_PF00505_104	PF00505
5	FALSE	0	0	67	Q9NP66_PF00505_104	PF00505
